,FIPS,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,2010 Housing Units,2010 Median Gross Rent,2010 Percent Transit,2018 Housing Units,2018 Median Gross Rent,2018 Percent Transit,Change Housing Units,Change Median Rent,Change Percent Transit
1415,06037270100,"Census Tract 2701, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2701, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,270100,2489,1413.0,6.32,2568,1729.0,5.78,0.03173965447971073,0.22363765038924274,-0.54
1416,06037270200,"Census Tract 2702, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2702, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,270200,1302,1328.0,7.58,1338,1244.0,12.19,0.027649769585253458,-0.06325301204819277,4.609999999999999
1417,06037270300,"Census Tract 2703, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2703, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,270300,988,1328.0,5.91,1029,1482.0,6.84,0.04149797570850203,0.11596385542168675,0.9299999999999997
1418,06037271100,"Census Tract 2711, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2711, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271100,1028,2129.0,3.36,1031,1978.0,4.26,0.0029182879377431907,-0.07092531705025834,0.8999999999999999
1419,06037271200,"Census Tract 2712, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2712, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271200,1196,1532.0,8.74,1225,1736.0,3.73,0.024247491638795988,0.13315926892950392,-5.01
1420,06037271300,"Census Tract 2713, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2713, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271300,2124,1859.0,3.68,2126,1932.0,1.98,0.0009416195856873823,0.0392684238838085,-1.7000000000000002
1421,06037271400,"Census Tract 2714, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2714, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271400,1391,2310.0,0.79,1378,2872.0,1.96,-0.009345794392523364,0.24329004329004328,1.17
1422,06037271500,"Census Tract 2715, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2715, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271500,1438,1614.0,3.71,1419,1889.0,3.01,-0.01321279554937413,0.17038413878562578,-0.7000000000000002
1423,06037271600,"Census Tract 2716, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2716, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271600,2001,1644.0,9.39,2057,1853.0,7.78,0.02798600699650175,0.12712895377128955,-1.6100000000000003
1424,06037271701,"Census Tract 2717.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2717.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271701,3011,1661.0,4.1,2981,1848.0,8.77,-0.009963467286615742,0.11258278145695365,4.67
1425,06037271702,"Census Tract 2717.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2717.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271702,1924,1581.0,24.19,2050,1784.0,9.41,0.06548856548856549,0.1283997469955724,-14.780000000000001
1426,06037271801,"Census Tract 2718.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2718.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271801,1834,1505.0,16.99,1828,1595.0,6.46,-0.003271537622682661,0.059800664451827246,-10.529999999999998
1427,06037271802,"Census Tract 2718.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2718.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271802,2845,1418.0,8.52,2827,1648.0,11.37,-0.00632688927943761,0.1622002820874471,2.8499999999999996
1428,06037271901,"Census Tract 2719.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2719.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271901,1376,1565.0,6.4,1404,1830.0,7.09,0.020348837209302327,0.16932907348242812,0.6899999999999995
1429,06037271902,"Census Tract 2719.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2719.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,271902,1906,1292.0,8.78,1889,1418.0,3.62,-0.008919202518363064,0.09752321981424149,-5.159999999999999
1430,06037272100,"Census Tract 2721, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2721, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,272100,1906,1377.0,2.26,1883,1600.0,6.11,-0.012067156348373556,0.16194625998547568,3.8500000000000005
1431,06037272201,"Census Tract 2722.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2722.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,272201,1117,1387.0,5.03,1173,1536.0,16.56,0.050134288272157566,0.10742609949531362,11.529999999999998
1432,06037272202,"Census Tract 2722.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2722.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,272202,1655,1312.0,13.83,1621,1567.0,8.78,-0.02054380664652568,0.19435975609756098,-5.050000000000001
1433,06037272301,"Census Tract 2723.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2723.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,272301,1405,1495.0,4.27,1345,1735.0,2.21,-0.042704626334519574,0.1605351170568562,-2.0599999999999996
1434,06037272302,"Census Tract 2723.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2723.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,272302,2003,1186.0,10.62,2045,1408.0,21.67,0.020968547179231155,0.18718381112984822,11.050000000000002
1435,06037273100,"Census Tract 2731 (part), Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2731 (part), Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273100,1478,2310.0,1.03,1272,3175.0,2.22,-0.13937753721244925,0.37445887445887444,1.1900000000000002
1437,06037273200,"Census Tract 2732, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2732, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273200,1739,1560.0,6.3,1708,2101.0,5.82,-0.017826336975273145,0.3467948717948718,-0.47999999999999954
1438,06037273300,"Census Tract 2733, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2733, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273300,1804,1437.0,9.3,1871,1862.0,7.7,0.03713968957871397,0.29575504523312457,-1.6000000000000005
1439,06037273402,"Census Tract 2734.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2734.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273402,2535,1398.0,6.56,2292,1773.0,2.94,-0.09585798816568047,0.26824034334763946,-3.6199999999999997
1440,06037273502,"Census Tract 2735.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2735.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273502,2019,1527.0,4.87,1891,1934.0,3.87,-0.0633977216443784,0.26653569089718404,-1.0
1441,06037273600,"Census Tract 2736, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2736, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273600,1239,1949.0,4.54,1156,2014.0,1.59,-0.06698950766747377,0.033350436121087734,-2.95
1442,06037273700,"Census Tract 2737, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2737, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273700,1281,1650.0,2.15,1317,1793.0,6.67,0.02810304449648712,0.08666666666666667,4.52
1443,06037273800,"Census Tract 2738, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2738, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273800,1629,1610.0,5.69,1628,1840.0,3.54,-0.0006138735420503376,0.14285714285714285,-2.1500000000000004
1444,06037273902,"Census Tract 2739.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2739.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,273902,2550,2158.0,2.37,2463,2262.0,3.16,-0.03411764705882353,0.04819277108433735,0.79
1445,06037274100,"Census Tract 2741, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2741, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,274100,2569,2310.0,2.71,2657,2571.0,3.04,0.03425457376411055,0.11298701298701298,0.33000000000000007
1446,06037274202,"Census Tract 2742.02 (part), Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2742.02 (part), Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,274202,2742,2120.0,0.49,2884,1711.0,4.3,0.051787016776075855,-0.1929245283018868,3.8099999999999996
1448,06037275101,"Census Tract 2751.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2751.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275101,506,1648.0,0.0,489,1840.0,8.87,-0.03359683794466403,0.11650485436893204,8.87
1449,06037275102,"Census Tract 2751.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2751.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275102,1406,1300.0,5.57,1447,1368.0,7.78,0.029160739687055477,0.052307692307692305,2.21
1450,06037275200,"Census Tract 2752, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2752, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275200,1678,1325.0,6.67,1701,1450.0,6.05,0.013706793802145411,0.09433962264150944,-0.6200000000000001
1451,06037275302,"Census Tract 2753.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2753.02, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275302,2756,2310.0,1.72,2906,2519.0,0.51,0.054426705370101594,0.09047619047619047,-1.21
1452,06037275311,"Census Tract 2753.11, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2753.11, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275311,2423,1431.0,3.32,2414,1748.0,4.78,-0.003714403631861329,0.22152341020265548,1.4600000000000004
1453,06037275400,"Census Tract 2754, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2754, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275400,1396,2310.0,2.43,2159,2809.0,4.73,0.5465616045845272,0.21601731601731602,2.3000000000000003
1454,06037275500,"Census Tract 2755, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2755, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275500,1632,829.0,14.69,1885,1025.0,12.39,0.15502450980392157,0.23642943305186973,-2.299999999999999
1455,06037275602,"Census Tract 2756.02 (part), Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2756.02 (part), Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275602,3105,2310.0,2.15,5509,2861.0,0.87,0.7742351046698873,0.23852813852813853,-1.2799999999999998
1456,06037275602,"Census Tract 2756.02 (part), Remainder of Los Angeles CCD, Los Angeles CCD, Los Angeles County, California","Census Tract 2756.02 (part), Remainder of Los Angeles CCD, Los Angeles CCD, Los Angeles County, California",06,037,275602,153,,0.0,5509,2861.0,0.87,35.00653594771242,,0.87
1457,06037275603,"Census Tract 2756.03, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2756.03, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,275603,1218,1304.0,4.93,1221,1465.0,3.46,0.0024630541871921183,0.12346625766871165,-1.4699999999999998
1458,06037276000,"Census Tract 2760, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2760, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,276000,2309,2310.0,2.27,2574,2184.0,1.42,0.11476829796448679,-0.05454545454545454,-0.8500000000000001
1459,06037276100,"Census Tract 2761, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2761, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,276100,3433,1859.0,2.51,3201,1872.0,4.41,-0.06757937663850859,0.006993006993006993,1.9000000000000004
1460,06037276400,"Census Tract 2764, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2764, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,276400,1603,2310.0,2.38,1599,3068.0,3.88,-0.002495321272613849,0.3281385281385281,1.5
1461,06037276500,"Census Tract 2765, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2765, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,276500,751,1255.0,1.25,748,2543.0,2.56,-0.0039946737683089215,1.0262948207171314,1.31
1462,06037276601,"Census Tract 2766.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2766.01, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,276601,1684,1864.0,1.88,1814,2017.0,1.52,0.07719714964370546,0.08208154506437768,-0.3599999999999999
1463,06037276603,"Census Tract 2766.03, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2766.03, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,276603,3122,2018.0,3.04,3355,2038.0,0.83,0.0746316463805253,0.009910802775024777,-2.21
1464,06037276604,"Census Tract 2766.04, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2766.04, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,276604,2331,1836.0,2.3,2483,2259.0,3.24,0.06520806520806521,0.23039215686274508,0.9400000000000004
1465,06037277000,"Census Tract 2770, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2770, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,277000,2196,2300.0,0.0,2254,1955.0,2.12,0.026411657559198543,-0.15,2.12
1466,06037277100,"Census Tract 2771, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California","Census Tract 2771, Los Angeles city (part), Los Angeles CCD, Los Angeles County, California",06,037,277100,1119,2020.0,2.36,1114,2295.0,0.67,-0.004468275245755138,0.13613861386138615,-1.69
